left_eye,right_eye,x_norm,y_norm,lm0_x,lm1_x,lm2_x,lm3_x,lm4_x,lm5_x,lm6_x,lm7_x,lm8_x,lm9_x,lm0_y,lm1_y,lm2_y,lm3_y,lm4_y,lm5_y,lm6_y,lm7_y,lm8_y,lm9_y
left_16.png,right_16.png,0.5,0.1,0.4352888762950897,0.35143375396728516,0.5184780955314636,0.3243361711502075,0.5454177856445312,0.3560558557510376,0.5157688856124878,0.4336503744125366,0.4374944865703583,0.43662673234939575,0.46374064683914185,0.3828754723072052,0.38436007499694824,0.3445333242416382,0.3460879623889923,0.31758421659469604,0.31734442710876465,0.6763560175895691,0.23759247362613678,0.3220347762107849
left_17.png,right_17.png,0.5,0.1,0.4351358711719513,0.35127103328704834,0.5182528495788574,0.32424458861351013,0.5453106164932251,0.35592231154441833,0.5157780647277832,0.43371525406837463,0.4373355209827423,0.43645110726356506,0.463634192943573,0.3829191327095032,0.38419482111930847,0.34419381618499756,0.34602200984954834,0.3175088167190552,0.3173634111881256,0.676346480846405,0.2375423014163971,0.32214534282684326
left_18.png,right_18.png,0.5,0.1,0.43534716963768005,0.35121917724609375,0.5182734131813049,0.3240817189216614,0.5452858805656433,0.3557243049144745,0.5156561732292175,0.43390727043151855,0.4374221861362457,0.4365701377391815,0.46360722184181213,0.38289499282836914,0.3842712342739105,0.3442515730857849,0.34595420956611633,0.31750673055648804,0.31734734773635864,0.6764260530471802,0.23762516677379608,0.32210686802864075
left_19.png,right_19.png,0.5,0.1,0.4350890517234802,0.3510940968990326,0.5182627439498901,0.32394689321517944,0.5455561280250549,0.35553625226020813,0.5161093473434448,0.43345022201538086,0.43757516145706177,0.4365783929824829,0.46341100335121155,0.3828893005847931,0.38434213399887085,0.3441997170448303,0.34624749422073364,0.3176593780517578,0.3176722526550293,0.6761751174926758,0.23783355951309204,0.32262706756591797
left_20.png,right_20.png,0.9,0.1,0.4343349039554596,0.35185354948043823,0.5192575454711914,0.32441648840904236,0.5449520349502563,0.3560505509376526,0.5153099894523621,0.4329054653644562,0.4367810785770416,0.4358387887477875,0.46346357464790344,0.3824927508831024,0.3840940594673157,0.3439350426197052,0.3450891077518463,0.31721872091293335,0.3157348036766052,0.6756978034973145,0.23768173158168793,0.32218021154403687
left_21.png,right_21.png,0.9,0.1,0.4344586133956909,0.35191428661346436,0.5191271901130676,0.3244653344154358,0.5448603630065918,0.35606077313423157,0.5151533484458923,0.43300360441207886,0.4367889165878296,0.4358609616756439,0.46326032280921936,0.3823314607143402,0.3842126727104187,0.34391462802886963,0.3451082110404968,0.3172830641269684,0.31574422121047974,0.6758103370666504,0.2375464141368866,0.32201722264289856
left_22.png,right_22.png,0.9,0.1,0.4347672164440155,0.3520345687866211,0.519152820110321,0.32451218366622925,0.5450151562690735,0.3560854196548462,0.515371561050415,0.433136522769928,0.4369496703147888,0.4360787570476532,0.46332278847694397,0.3823498487472534,0.38418805599212646,0.34389740228652954,0.3452359437942505,0.31712430715560913,0.31570976972579956,0.6755853891372681,0.237387552857399,0.3216445744037628
left_23.png,right_23.png,0.9,0.1,0.43488574028015137,0.3520091772079468,0.5189971923828125,0.3243921101093292,0.5449323654174805,0.35594233870506287,0.5151727795600891,0.4330548346042633,0.43709564208984375,0.4362322688102722,0.4633270800113678,0.38218748569488525,0.38414323329925537,0.3436858057975769,0.34501025080680847,0.3169824779033661,0.3154217600822449,0.6757656931877136,0.23726139962673187,0.3214503526687622
left_24.png,right_24.png,0.9,0.1,0.434630423784256,0.35207468271255493,0.5190168619155884,0.32431140542030334,0.5448698997497559,0.35590845346450806,0.5150933861732483,0.43309104442596436,0.4367796778678894,0.4359279274940491,0.46323394775390625,0.38221946358680725,0.384132981300354,0.34372615814208984,0.3449646234512329,0.3170355558395386,0.3154062032699585,0.6755769848823547,0.237298846244812,0.3214884400367737
left_25.png,right_25.png,0.9,0.1,0.4349273145198822,0.3520919680595398,0.5187220573425293,0.32427534461021423,0.544615626335144,0.3559485673904419,0.5149216055870056,0.4331173300743103,0.43691346049308777,0.43611451983451843,0.4633116126060486,0.38237637281417847,0.38399451971054077,0.34383106231689453,0.34500300884246826,0.31721174716949463,0.31547099351882935,0.6757078766822815,0.23758268356323242,0.3217501640319824
left_26.png,right_26.png,0.9,0.1,0.43476051092147827,0.35177111625671387,0.518903911113739,0.32477259635925293,0.5445884466171265,0.3565738797187805,0.5148476362228394,0.4329416751861572,0.43712499737739563,0.4361881613731384,0.4636661112308502,0.3821909725666046,0.3851470351219177,0.3440658450126648,0.3461291491985321,0.31743812561035156,0.31560641527175903,0.6759327054023743,0.23825381696224213,0.3216955363750458
left_27.png,right_27.png,0.9,0.1,0.43416085839271545,0.3492012619972229,0.520632266998291,0.32338589429855347,0.5450823903083801,0.3545379936695099,0.5153700113296509,0.43292784690856934,0.43625593185424805,0.4353886544704437,0.46410152316093445,0.38299617171287537,0.38627809286117554,0.3439132571220398,0.34564340114593506,0.317818284034729,0.3153521418571472,0.6757713556289673,0.23891837894916534,0.3218769431114197
left_28.png,right_28.png,0.9,0.1,0.43415865302085876,0.3498736619949341,0.5198136568069458,0.3236291706562042,0.5445122718811035,0.35483402013778687,0.5147182941436768,0.43272945284843445,0.43659910559654236,0.4356415867805481,0.4642638564109802,0.3826769292354584,0.3858267068862915,0.3438814580440521,0.34590944647789,0.3175187110900879,0.31504184007644653,0.6756600737571716,0.2389589250087738,0.32190653681755066
left_29.png,right_29.png,0.9,0.1,0.43377089500427246,0.35101118683815,0.5189324617385864,0.3238231837749481,0.54392409324646,0.355344295501709,0.5142122507095337,0.43267759680747986,0.4360966980457306,0.4351672828197479,0.46401458978652954,0.3825695812702179,0.3844277858734131,0.3444479703903198,0.3455440402030945,0.31747740507125854,0.314761221408844,0.6755345463752747,0.23827138543128967,0.3215041160583496
left_30.png,right_30.png,0.1,0.5,0.4319938123226166,0.34684979915618896,0.5163955688476562,0.32068362832069397,0.5429560542106628,0.35175228118896484,0.513337254524231,0.4317493438720703,0.43407705426216125,0.4332912266254425,0.46303483843803406,0.3833673596382141,0.38439205288887024,0.3443377912044525,0.34446412324905396,0.31724482774734497,0.31501662731170654,0.6753038167953491,0.23754559457302094,0.3209960460662842
left_31.png,right_31.png,0.1,0.5,0.43308839201927185,0.34602972865104675,0.5167821645736694,0.3205196261405945,0.5436800718307495,0.35142678022384644,0.5140848755836487,0.4324013292789459,0.4348421096801758,0.43417590856552124,0.4632633626461029,0.38371819257736206,0.3848203420639038,0.3445252478122711,0.34451234340667725,0.31757816672325134,0.31549590826034546,0.675615131855011,0.2383776754140854,0.3218687176704407
left_32.png,right_32.png,0.1,0.5,0.4323216378688812,0.34555020928382874,0.5166996717453003,0.32005345821380615,0.543610155582428,0.35073330998420715,0.5143006443977356,0.4318876266479492,0.43457159399986267,0.43374884128570557,0.4635982811450958,0.3836863338947296,0.3845777213573456,0.34417304396629333,0.34467923641204834,0.3170611262321472,0.31525009870529175,0.6756653189659119,0.23817844688892365,0.3216986656188965
left_33.png,right_33.png,0.1,0.5,0.4321303367614746,0.3456576466560364,0.5165241360664368,0.32022425532341003,0.5433407425880432,0.35097813606262207,0.513873815536499,0.43171241879463196,0.43440166115760803,0.43357712030410767,0.46336400508880615,0.3836594223976135,0.3845454752445221,0.34447866678237915,0.3444092869758606,0.3173418641090393,0.31517237424850464,0.6755706667900085,0.238033264875412,0.3217911720275879
left_34.png,right_34.png,0.1,0.5,0.4322734773159027,0.3456243574619293,0.5164589881896973,0.32014909386634827,0.543443500995636,0.3509080410003662,0.5140278339385986,0.43185868859291077,0.43446338176727295,0.4336727559566498,0.4633389413356781,0.38378244638442993,0.38458600640296936,0.3446233570575714,0.34466344118118286,0.3175947666168213,0.31551361083984375,0.6757237315177917,0.23823559284210205,0.32178276777267456
left_35.png,right_35.png,0.1,0.5,0.432068407535553,0.34568846225738525,0.5164474248886108,0.32023483514785767,0.5432511568069458,0.3510151207447052,0.5138798952102661,0.43170806765556335,0.43430066108703613,0.43351349234580994,0.46330106258392334,0.3839139938354492,0.38459542393684387,0.344758540391922,0.34469151496887207,0.3175741136074066,0.3153904378414154,0.6760985255241394,0.23826883733272552,0.3216981291770935
left_36.png,right_36.png,0.1,0.5,0.431606262922287,0.3456591069698334,0.5164988040924072,0.32020896673202515,0.5431344509124756,0.3509754240512848,0.5135605931282043,0.43135640025138855,0.4340038299560547,0.43318694829940796,0.46340617537498474,0.38395851850509644,0.3843589425086975,0.344844251871109,0.3443543314933777,0.31748655438423157,0.3152046501636505,0.6758331060409546,0.23805354535579681,0.32162678241729736
left_37.png,right_37.png,0.1,0.5,0.43185684084892273,0.3454895615577698,0.5165277719497681,0.32018569111824036,0.5434821844100952,0.35097289085388184,0.5140499472618103,0.43141472339630127,0.43428459763526917,0.4334612488746643,0.46333175897598267,0.38398563861846924,0.38469409942626953,0.3447664678096771,0.344566285610199,0.3174969553947449,0.31543201208114624,0.6760514974594116,0.2383604198694229,0.32184427976608276
left_38.png,right_38.png,0.1,0.5,0.43154746294021606,0.3455394208431244,0.516461193561554,0.32001060247421265,0.54296875,0.3507220149040222,0.5135060548782349,0.43121016025543213,0.4340277910232544,0.4332011938095093,0.46333062648773193,0.38398611545562744,0.3845045268535614,0.3446487784385681,0.3444543182849884,0.31738704442977905,0.31515419483184814,0.6757049560546875,0.23803268373012543,0.3216450810432434
left_39.png,right_39.png,0.1,0.5,0.4318055212497711,0.34530460834503174,0.5166710615158081,0.31986987590789795,0.5432652235031128,0.35046181082725525,0.5137433409690857,0.43141400814056396,0.43414610624313354,0.43334558606147766,0.4632694125175476,0.3839685916900635,0.3849518597126007,0.34469157457351685,0.3444533348083496,0.31760144233703613,0.3151141405105591,0.6755411624908447,0.23818711936473846,0.32174593210220337
left_40.png,right_40.png,0.5,0.5,0.432883620262146,0.34882622957229614,0.5179013013839722,0.3213953971862793,0.5439217686653137,0.35262396931648254,0.5144641399383545,0.43244850635528564,0.4351468086242676,0.4343615472316742,0.4639427959918976,0.3843577802181244,0.38555094599723816,0.3449702262878418,0.3449082672595978,0.31784355640411377,0.3150661587715149,0.675956666469574,0.23869042098522186,0.32199081778526306
left_41.png,right_41.png,0.5,0.5,0.43259161710739136,0.348897784948349,0.5184910893440247,0.32168933749198914,0.544072151184082,0.35283029079437256,0.5144690871238708,0.4320491552352905,0.43546828627586365,0.43450039625167847,0.4635624587535858,0.38419681787490845,0.38517311215400696,0.3447803258895874,0.3448439836502075,0.3174267113208771,0.3147083818912506,0.6757585406303406,0.23848502337932587,0.3218490481376648
left_42.png,right_42.png,0.5,0.5,0.4330866038799286,0.3489012122154236,0.5187445878982544,0.32164496183395386,0.5441458225250244,0.35272589325904846,0.5145254135131836,0.43236130475997925,0.4355488419532776,0.43468722701072693,0.4632358253002167,0.384335994720459,0.3852386474609375,0.3450409173965454,0.3446349799633026,0.31771257519721985,0.3144304156303406,0.6754754781723022,0.23878006637096405,0.32207614183425903
left_43.png,right_43.png,0.5,0.5,0.4330592751502991,0.34926289319992065,0.5185118317604065,0.32204437255859375,0.5438864231109619,0.3531464636325836,0.5143268704414368,0.4323280155658722,0.43562236428260803,0.434735506772995,0.463265985250473,0.38408413529396057,0.385125994682312,0.3448374569416046,0.3446054756641388,0.31756144762039185,0.3145635724067688,0.6754792928695679,0.23862065374851227,0.3220038414001465
left_44.png,right_44.png,0.5,0.5,0.43326112627983093,0.34925156831741333,0.5185016989707947,0.3218904435634613,0.5438481569290161,0.3530091941356659,0.5142399072647095,0.43269819021224976,0.4355795383453369,0.4347519874572754,0.4632626175880432,0.38426700234413147,0.38518452644348145,0.3451808989048004,0.3446294069290161,0.3180602192878723,0.31448864936828613,0.6754862070083618,0.23895230889320374,0.3222288489341736
left_45.png,right_45.png,0.5,0.5,0.4330930709838867,0.3492525517940521,0.5184909701347351,0.32201847434043884,0.5438770651817322,0.35309600830078125,0.5143564939498901,0.4323350489139557,0.43567126989364624,0.4347445070743561,0.463122695684433,0.38419103622436523,0.3851562440395355,0.3450627326965332,0.34461838006973267,0.3178488314151764,0.3144769072532654,0.6757645606994629,0.23909035325050354,0.3221663236618042
left_46.png,right_46.png,0.5,0.5,0.43337035179138184,0.34921663999557495,0.5186229944229126,0.3218906819820404,0.5440335869789124,0.35288599133491516,0.5145154595375061,0.4324296712875366,0.4358077645301819,0.43492722511291504,0.46328306198120117,0.3842659890651703,0.3853127360343933,0.34501421451568604,0.3447760045528412,0.3178078532218933,0.3145507276058197,0.6756061315536499,0.2391100525856018,0.32223471999168396
left_47.png,right_47.png,0.5,0.5,0.4333726465702057,0.3491672873497009,0.5186091661453247,0.3218495845794678,0.544006884098053,0.35284072160720825,0.5145199298858643,0.4326574206352234,0.4357368052005768,0.43488702178001404,0.4633285105228424,0.3842526078224182,0.3851785659790039,0.3450746238231659,0.3447480797767639,0.31782060861587524,0.31452322006225586,0.6756840348243713,0.23918651044368744,0.32216596603393555
left_48.png,right_48.png,0.5,0.5,0.43310049176216125,0.3495306372642517,0.5186122059822083,0.3221464455127716,0.5440040230751038,0.3532237410545349,0.5144422650337219,0.4325200021266937,0.4356795847415924,0.43476733565330505,0.4632754623889923,0.3843345046043396,0.385221004486084,0.3450990319252014,0.3447163701057434,0.31779080629348755,0.3144480884075165,0.6756532192230225,0.2391647845506668,0.32204264402389526
left_49.png,right_49.png,0.5,0.5,0.43345704674720764,0.3497075140476227,0.5186582207679749,0.3226291537284851,0.5441990494728088,0.35357940196990967,0.5147150754928589,0.43272504210472107,0.43601861596107483,0.43513888120651245,0.4631853699684143,0.383968323469162,0.38541609048843384,0.34472960233688354,0.34466686844825745,0.3172932267189026,0.3142006993293762,0.6752898693084717,0.2391664981842041,0.3216225206851959
left_50.png,right_50.png,0.9,0.5,0.4340924322605133,0.3522075116634369,0.5199911594390869,0.325687974691391,0.5449712872505188,0.3569009006023407,0.5152261257171631,0.4332321882247925,0.4371301531791687,0.43604233860969543,0.4637136161327362,0.3826771378517151,0.3852542042732239,0.3439716100692749,0.34484153985977173,0.3169722557067871,0.31400930881500244,0.6744142770767212,0.23897020518779755,0.3215067982673645
left_51.png,right_51.png,0.9,0.5,0.4345015287399292,0.3518373370170593,0.5207673907279968,0.3253878951072693,0.5453760027885437,0.3565531373023987,0.5153707265853882,0.4334262013435364,0.4374159574508667,0.4363023638725281,0.4632977545261383,0.382337749004364,0.38472288846969604,0.34426501393318176,0.3446810245513916,0.31712549924850464,0.31351977586746216,0.6742525100708008,0.23909832537174225,0.32146865129470825
left_52.png,right_52.png,0.9,0.5,0.43461254239082336,0.351735383272171,0.5205893516540527,0.3252165913581848,0.5454103350639343,0.3563557267189026,0.5155823230743408,0.4331178665161133,0.4376377761363983,0.4364662766456604,0.4631844758987427,0.3823729455471039,0.3848165273666382,0.3443154990673065,0.34496009349823,0.3174014687538147,0.31377917528152466,0.6744182109832764,0.23945583403110504,0.32183897495269775
left_53.png,right_53.png,0.9,0.5,0.4343288838863373,0.35172736644744873,0.5202667117118835,0.32543158531188965,0.5451862215995789,0.35651442408561707,0.5153318047523499,0.4331861138343811,0.43724703788757324,0.4361303448677063,0.4635181725025177,0.38240283727645874,0.38490617275238037,0.3444770574569702,0.3447691798210144,0.3176354169845581,0.3136413097381592,0.6740570068359375,0.2396811693906784,0.3220316171646118
left_54.png,right_54.png,0.9,0.5,0.43442845344543457,0.3520442843437195,0.5202634930610657,0.32561615109443665,0.5451955795288086,0.3566473126411438,0.5153981447219849,0.43309998512268066,0.43732818961143494,0.4361937344074249,0.46358218789100647,0.38242024183273315,0.3849806785583496,0.34437352418899536,0.3448198735713959,0.3175112307071686,0.3139150142669678,0.6739463210105896,0.23972739279270172,0.3221072554588318
left_55.png,right_55.png,0.9,0.5,0.43475213646888733,0.35220760107040405,0.5206400156021118,0.3257148861885071,0.5454517006874084,0.35693415999412537,0.5156779289245605,0.43326279520988464,0.43768832087516785,0.43652042746543884,0.4635522663593292,0.3825891613960266,0.38506099581718445,0.3444507122039795,0.3450569808483124,0.3175060451030731,0.31411248445510864,0.6739528179168701,0.23980629444122314,0.32217350602149963
left_56.png,right_56.png,0.9,0.5,0.43463021516799927,0.35218051075935364,0.5203781127929688,0.3254963159561157,0.5452521443367004,0.356598824262619,0.5154663324356079,0.43328264355659485,0.4374569356441498,0.4363322854042053,0.4635654091835022,0.3826342821121216,0.3851540684700012,0.3445112407207489,0.34498295187950134,0.3177015781402588,0.31414663791656494,0.6741644740104675,0.2398901730775833,0.32224762439727783
left_57.png,right_57.png,0.9,0.5,0.434571772813797,0.35208404064178467,0.5207893252372742,0.32560235261917114,0.5454820394515991,0.3565799593925476,0.5156873464584351,0.43379685282707214,0.43734434247016907,0.43627089262008667,0.46368786692619324,0.3831402361392975,0.3852425813674927,0.344743549823761,0.345098614692688,0.31780946254730225,0.3143666386604309,0.6742705702781677,0.23977048695087433,0.32225561141967773
left_58.png,right_58.png,0.9,0.5,0.4348752200603485,0.3519726097583771,0.5210167765617371,0.32588058710098267,0.5455337762832642,0.3569467067718506,0.5156230330467224,0.43395185470581055,0.43765294551849365,0.43658265471458435,0.46373817324638367,0.3830953538417816,0.3853950500488281,0.34448161721229553,0.345131516456604,0.31779253482818604,0.3141438364982605,0.6744499206542969,0.23960410058498383,0.3221660256385803
left_59.png,right_59.png,0.9,0.5,0.4346841275691986,0.3512018918991089,0.5208286046981812,0.32472658157348633,0.5451942086219788,0.3552168309688568,0.5155577659606934,0.4342716634273529,0.4372989535331726,0.43634381890296936,0.4634520411491394,0.3843054175376892,0.3863261342048645,0.34496206045150757,0.3443481922149658,0.3179541826248169,0.3139054775238037,0.6745455265045166,0.24004070460796356,0.32240021228790283
left_60.png,right_60.png,0.1,0.9,0.4307081401348114,0.3481438457965851,0.5187939405441284,0.3210192620754242,0.5430896878242493,0.35102277994155884,0.5124322772026062,0.43273672461509705,0.4320230782032013,0.43162402510643005,0.4640028178691864,0.38897067308425903,0.38742393255233765,0.34847384691238403,0.3442303538322449,0.32019925117492676,0.3145139217376709,0.6777511239051819,0.2419091910123825,0.32411956787109375
left_61.png,right_61.png,0.1,0.9,0.43031424283981323,0.3474697172641754,0.5177159309387207,0.32194310426712036,0.5426627397537231,0.35214105248451233,0.5123342871665955,0.431319922208786,0.4330742061138153,0.43219372630119324,0.46655547618865967,0.3880568742752075,0.3872199058532715,0.3471803367137909,0.3453454375267029,0.32031694054603577,0.3149491548538208,0.6769967675209045,0.24192333221435547,0.32580626010894775
left_62.png,right_62.png,0.1,0.9,0.4306263029575348,0.34803467988967896,0.5182047486305237,0.3222801685333252,0.543066680431366,0.3525613248348236,0.5127748847007751,0.43135881423950195,0.4335234761238098,0.43260496854782104,0.46657904982566833,0.388144314289093,0.38773512840270996,0.3471790552139282,0.345612108707428,0.32016614079475403,0.314983069896698,0.6771941781044006,0.24204254150390625,0.32570549845695496
left_63.png,right_63.png,0.1,0.9,0.4307185113430023,0.34794825315475464,0.5181987881660461,0.32231688499450684,0.5429565906524658,0.35262972116470337,0.5126750469207764,0.4309904873371124,0.43379467725753784,0.4328111410140991,0.46675172448158264,0.38808783888816833,0.38788262009620667,0.34713122248649597,0.34580621123313904,0.3201783299446106,0.3149688243865967,0.6775245666503906,0.2421988695859909,0.3258734941482544
left_64.png,right_64.png,0.1,0.9,0.4301612079143524,0.34795087575912476,0.5178728103637695,0.32220473885536194,0.5427888035774231,0.35225799679756165,0.5125564336776733,0.43086522817611694,0.43324699997901917,0.43225622177124023,0.46672677993774414,0.38811156153678894,0.3879285156726837,0.3472852408885956,0.34598296880722046,0.32027262449264526,0.315335750579834,0.677701473236084,0.2424195408821106,0.3260205388069153
left_65.png,right_65.png,0.1,0.9,0.429805725812912,0.3476996123790741,0.517956554889679,0.3217117488384247,0.5426777005195618,0.3514586091041565,0.5123075246810913,0.43062451481819153,0.4329148530960083,0.4319012463092804,0.4668673276901245,0.38804423809051514,0.38787731528282166,0.3470318615436554,0.34590214490890503,0.32046830654144287,0.31553733348846436,0.6777840852737427,0.242868110537529,0.32635584473609924
left_66.png,right_66.png,0.1,0.9,0.4298055171966553,0.3480144441127777,0.5177528262138367,0.3220195770263672,0.5425899624824524,0.3519846200942993,0.5123764276504517,0.43043848872184753,0.43310675024986267,0.4320482611656189,0.46695369482040405,0.3879726529121399,0.3878643810749054,0.3466833531856537,0.34596574306488037,0.32013553380966187,0.3156225383281708,0.6781595349311829,0.2425864189863205,0.32603567838668823
left_67.png,right_67.png,0.1,0.9,0.42966753244400024,0.3475499153137207,0.5177791118621826,0.3216524124145508,0.5426748991012573,0.35141074657440186,0.5123720765113831,0.43048998713493347,0.4328128397464752,0.43182483315467834,0.4669176936149597,0.3880625069141388,0.38797181844711304,0.3472997546195984,0.3459495007991791,0.32073333859443665,0.31578773260116577,0.6782211661338806,0.24284690618515015,0.3265458047389984
left_68.png,right_68.png,0.1,0.9,0.429695725440979,0.3475363850593567,0.5176502466201782,0.32178014516830444,0.5426530241966248,0.3516305088996887,0.5124219059944153,0.4304373860359192,0.4328070878982544,0.4318446218967438,0.4670881927013397,0.3883434534072876,0.38829177618026733,0.3471589684486389,0.34608757495880127,0.32051271200180054,0.31578880548477173,0.6782152652740479,0.24260500073432922,0.32618334889411926
